year,field,total_checked,had_data,pct_available
2022,boxscore,2472,2472,100.0
2022,draft,1,1,100.0
2022,linescore,2472,2472,100.0
2022,playbyplay,2472,2472,100.0
2022,roster,30,30,100.0
2022,standings_splits,1,1,100.0
2022,transactions,1,1,100.0
2022,winprobability,2472,2472,100.0
